datetime,open,high,low,close,tick_vol,spread
2026-02-10 07:30:00,5018.59,5030.15,5012.34,5029.1,5612,42.0
2026-02-10 07:40:00,5029.1,5037.1,5026.0,5034.65,4806,42.0
2026-02-10 07:50:00,5034.62,5040.88,5030.94,5039.27,4735,42.0
2026-02-10 08:00:00,5039.27,5045.74,5036.17,5040.09,6034,42.0
2026-02-10 08:10:00,5040.1,5040.13,5033.16,5034.13,5722,42.0
2026-02-10 08:20:00,5034.13,5037.35,5030.59,5031.61,5506,42.0
2026-02-10 08:30:00,5031.58,5039.0,5028.21,5034.58,4977,42.0
2026-02-10 08:40:00,5034.57,5036.44,5026.84,5029.88,5095,42.0
2026-02-10 08:50:00,5029.24,5029.6,5019.2,5024.5,5733,42.0
2026-02-10 09:00:00,5024.5,5030.57,5018.2,5028.3,4777,42.0
2026-02-10 09:10:00,5028.3,5034.29,5027.54,5030.21,3774,42.0
2026-02-10 09:20:00,5030.19,5031.04,5019.51,5024.89,4258,42.0
2026-02-10 09:30:00,5024.89,5034.95,5024.56,5027.72,4340,42.0
2026-02-10 09:40:00,5027.72,5032.55,5026.3,5029.87,4535,42.0
2026-02-10 09:50:00,5029.88,5036.16,5029.77,5033.77,4793,42.0
2026-02-10 10:00:00,5033.78,5041.08,5028.74,5035.62,5315,42.0
2026-02-10 10:10:00,5035.54,5040.81,5031.06,5040.3,5230,42.0
2026-02-10 10:20:00,5039.98,5041.36,5034.62,5035.62,4306,42.0
2026-02-10 10:30:00,5035.64,5045.23,5033.94,5043.89,3963,42.0
2026-02-10 10:40:00,5044.21,5055.08,5043.06,5051.03,5421,42.0
2026-02-10 10:50:00,5051.02,5051.41,5038.5,5042.05,6170,42.0
2026-02-10 11:00:00,5041.73,5063.4,5040.56,5057.73,5056,42.0
2026-02-10 11:10:00,5057.74,5058.66,5045.35,5048.29,5110,42.0
2026-02-10 11:20:00,5048.3,5055.84,5046.01,5052.01,4606,42.0
2026-02-10 11:30:00,5052.02,5053.31,5045.29,5047.23,4131,42.0
2026-02-10 11:40:00,5047.25,5050.14,5043.77,5046.0,4108,42.0
2026-02-10 11:50:00,5046.04,5049.23,5041.95,5046.79,4628,42.0
2026-02-10 12:00:00,5046.8,5052.69,5045.83,5048.68,4653,42.0
2026-02-10 12:10:00,5048.66,5049.67,5036.79,5041.39,4742,42.0
2026-02-10 12:20:00,5041.41,5050.63,5038.82,5047.32,4740,42.0
2026-02-10 12:30:00,5047.36,5056.5,5045.97,5054.98,5342,42.0
2026-02-10 12:40:00,5054.98,5058.31,5052.99,5054.31,3819,42.0
2026-02-10 12:50:00,5054.32,5056.84,5043.54,5046.93,3910,42.0
2026-02-10 13:00:00,5046.94,5052.93,5043.89,5052.66,3925,42.0
2026-02-10 13:10:00,5052.68,5053.04,5045.71,5047.21,3542,42.0
2026-02-10 13:20:00,5047.15,5048.69,5044.97,5047.52,3480,42.0
2026-02-10 13:30:00,5047.48,5054.23,5046.67,5050.38,3292,42.0
2026-02-10 13:40:00,5050.43,5052.09,5044.78,5051.48,3349,42.0
2026-02-10 13:50:00,5051.8,5057.5,5051.54,5055.83,3923,42.0
2026-02-10 14:00:00,5055.82,5057.14,5040.58,5045.91,4911,42.0
2026-02-10 14:10:00,5046.23,5051.49,5041.17,5048.01,4662,42.0
2026-02-10 14:20:00,5048.01,5049.57,5042.14,5046.58,4086,42.0
2026-02-10 14:30:00,5046.57,5047.82,5041.17,5044.86,3655,42.0
2026-02-10 14:40:00,5044.87,5045.19,5020.64,5025.55,6952,42.0
2026-02-10 14:50:00,5025.73,5034.09,5019.59,5032.16,6712,42.0
2026-02-10 15:00:00,5032.15,5038.27,5026.21,5034.29,7075,42.0
2026-02-10 15:10:00,5034.61,5046.27,5032.72,5044.83,5838,42.0
2026-02-10 15:20:00,5044.88,5046.24,5033.36,5037.21,6111,42.0
2026-02-10 15:30:00,5037.13,5058.46,5036.96,5049.25,8011,42.0
2026-02-10 15:40:00,5049.22,5057.49,5048.26,5055.45,5915,42.0
2026-02-10 15:50:00,5055.48,5056.37,5049.4,5050.88,4739,42.0
2026-02-10 16:00:00,5050.96,5057.7,5046.66,5055.77,5414,42.0
2026-02-10 16:10:00,5055.76,5074.94,5052.59,5072.0,7261,42.0
2026-02-10 16:20:00,5072.0,5073.15,5066.6,5069.91,5828,42.0
2026-02-10 16:30:00,5069.97,5078.33,5058.77,5062.62,9332,42.0
2026-02-10 16:40:00,5062.61,5064.17,5020.47,5030.28,11595,42.0
2026-02-10 16:50:00,5030.27,5045.34,5029.31,5039.66,7244,42.0
2026-02-10 17:00:00,5039.65,5042.94,5028.61,5040.94,8029,42.0
2026-02-10 17:10:00,5040.94,5043.61,5035.32,5041.4,6823,42.0
2026-02-10 17:20:00,5041.08,5048.07,5031.9,5031.92,6511,42.0
2026-02-10 17:30:00,5031.92,5037.35,4998.16,5007.68,9961,42.0
2026-02-10 17:40:00,5007.68,5027.99,5007.59,5025.51,8058,42.0
2026-02-10 17:50:00,5025.51,5029.78,5015.75,5019.27,7349,42.0
2026-02-10 18:00:00,5019.59,5021.27,5005.86,5013.56,6490,42.0
2026-02-10 18:10:00,5013.56,5024.37,5013.56,5017.92,6038,42.0
2026-02-10 18:20:00,5017.92,5018.07,5005.27,5010.23,7116,42.0
2026-02-10 18:30:00,5010.23,5023.66,5008.46,5019.04,5773,42.0
2026-02-10 18:40:00,5019.03,5026.56,5013.95,5017.55,5691,42.0
2026-02-10 18:50:00,5017.56,5024.51,5015.48,5023.81,5311,42.0
2026-02-10 19:00:00,5023.82,5027.42,5020.79,5022.35,5177,42.0
2026-02-10 19:10:00,5022.35,5033.98,5020.61,5032.69,5303,42.0
2026-02-10 19:20:00,5032.68,5039.21,5029.68,5036.4,4912,42.0
2026-02-10 19:30:00,5036.39,5037.53,5032.25,5033.72,5018,42.0
2026-02-10 19:40:00,5034.04,5040.35,5029.11,5029.72,5011,42.0
2026-02-10 19:50:00,5029.71,5031.03,5024.63,5026.3,5063,42.0
2026-02-10 20:00:00,5026.3,5027.91,5014.98,5021.09,5100,42.0
2026-02-10 20:10:00,5021.09,5021.24,5010.96,5011.63,5442,42.0
2026-02-10 20:20:00,5011.47,5013.88,5004.36,5008.24,7495,42.0
2026-02-10 20:30:00,5008.24,5014.99,5004.91,5013.48,5450,42.0
2026-02-10 20:40:00,5013.49,5017.3,5010.38,5011.62,4342,42.0
2026-02-10 20:50:00,5011.59,5014.88,5006.68,5013.28,4456,42.0
2026-02-10 21:00:00,5013.25,5014.17,5008.57,5011.17,3939,42.0
2026-02-10 21:10:00,5011.18,5019.51,5009.85,5018.91,3914,42.0
2026-02-10 21:20:00,5018.91,5021.82,5018.15,5021.23,4680,42.0
2026-02-10 21:30:00,5021.22,5030.09,5020.97,5026.38,5295,42.0
2026-02-10 21:40:00,5026.39,5028.0,5023.39,5026.85,3898,42.0
2026-02-10 21:50:00,5026.86,5030.3,5025.81,5027.74,3398,42.0
2026-02-10 22:00:00,5027.73,5029.75,5020.2,5024.98,4254,42.0
2026-02-10 22:10:00,5024.97,5033.79,5022.51,5032.79,3422,42.0
2026-02-10 22:20:00,5032.88,5033.81,5023.23,5028.31,4161,42.0
2026-02-10 22:30:00,5028.3,5031.4,5027.12,5029.3,3680,42.0
2026-02-10 22:40:00,5028.98,5045.12,5028.97,5035.61,4823,42.0
2026-02-10 22:50:00,5035.61,5038.72,5027.8,5030.19,5315,42.0
