datetime,open,high,low,close,tick_vol,spread
2025-09-11 13:00:00,3621.89,3624.84,3619.63,3621.87,25995,28.0
2025-09-11 14:00:00,3621.87,3622.14,3615.2,3616.66,30328,28.0
2025-09-11 15:00:00,3616.67,3643.98,3612.47,3628.94,65725,28.0
2025-09-11 16:00:00,3628.95,3637.07,3618.18,3630.32,70762,28.0
2025-09-11 17:00:00,3630.31,3637.97,3626.1,3629.39,55068,28.0
2025-09-11 18:00:00,3629.39,3639.05,3629.39,3632.95,43275,28.0
2025-09-11 19:00:00,3632.95,3641.9,3632.93,3636.01,36136,28.0
2025-09-11 20:00:00,3636.02,3636.55,3631.69,3634.84,26262,28.0
2025-09-11 21:00:00,3634.85,3637.1,3630.2,3632.16,20960,28.0
2025-09-11 22:00:00,3632.17,3637.47,3632.06,3636.75,23349,28.0
2025-09-11 23:00:00,3636.83,3637.56,3633.36,3634.04,4103,28.0
2025-09-12 01:00:00,3635.92,3638.2,3633.01,3634.84,4566,24.4
2025-09-12 02:00:00,3634.84,3636.05,3631.55,3631.71,12303,28.0
2025-09-12 03:00:00,3631.7,3637.92,3630.47,3636.53,23823,28.0
2025-09-12 04:00:00,3636.52,3647.39,3636.52,3646.28,44617,28.0
2025-09-12 05:00:00,3646.26,3650.94,3644.51,3648.97,34225,28.0
2025-09-12 06:00:00,3648.96,3653.26,3646.51,3652.9,26584,28.0
2025-09-12 07:00:00,3652.9,3655.88,3651.46,3654.85,19271,28.0
2025-09-12 08:00:00,3654.81,3656.57,3651.73,3652.92,22013,28.0
2025-09-12 09:00:00,3652.9,3654.14,3648.16,3650.77,28294,28.0
2025-09-12 10:00:00,3650.76,3653.82,3647.64,3648.17,31892,28.0
2025-09-12 11:00:00,3648.17,3651.31,3639.64,3641.14,44481,28.0
2025-09-12 12:00:00,3641.13,3647.03,3637.69,3646.51,42939,28.0
2025-09-12 13:00:00,3646.51,3652.18,3646.21,3651.11,31283,28.0
2025-09-12 14:00:00,3651.1,3651.93,3646.76,3646.89,31286,28.0
2025-09-12 15:00:00,3646.88,3648.93,3638.18,3645.4,54421,28.0
2025-09-12 16:00:00,3645.4,3652.56,3643.19,3650.44,61024,28.0
2025-09-12 17:00:00,3650.44,3654.23,3647.33,3648.0,52246,28.0
2025-09-12 18:00:00,3648.0,3648.38,3641.91,3644.51,43141,28.0
2025-09-12 19:00:00,3644.5,3649.6,3642.58,3648.97,28380,28.0
2025-09-12 20:00:00,3648.96,3650.6,3647.34,3648.51,24573,28.0
2025-09-12 21:00:00,3648.52,3649.35,3646.86,3648.46,16617,28.0
2025-09-12 22:00:00,3648.46,3648.52,3643.43,3644.23,21522,28.0
2025-09-12 23:00:00,3644.12,3645.31,3641.29,3642.72,11801,28.0
2025-09-15 01:00:00,3644.62,3645.99,3639.59,3642.0,9377,25.8
2025-09-15 02:00:00,3642.0,3642.02,3636.72,3638.16,10459,28.0
2025-09-15 03:00:00,3638.16,3642.56,3631.98,3633.26,22860,28.0
2025-09-15 04:00:00,3633.26,3634.7,3626.59,3634.34,33955,28.0
2025-09-15 05:00:00,3634.35,3645.39,3634.28,3640.97,30514,28.0
2025-09-15 06:00:00,3640.97,3646.4,3640.07,3646.03,21796,28.0
2025-09-15 07:00:00,3646.07,3646.77,3643.6,3645.58,13307,28.0
2025-09-15 08:00:00,3645.59,3646.27,3642.24,3643.66,18352,28.0
2025-09-15 09:00:00,3643.66,3643.94,3636.57,3636.58,27929,28.0
2025-09-15 10:00:00,3636.57,3644.91,3633.66,3643.72,44489,28.0
2025-09-15 11:00:00,3643.72,3645.78,3640.7,3645.46,30267,28.0
2025-09-15 12:00:00,3645.46,3645.9,3635.62,3641.24,30698,28.0
2025-09-15 13:00:00,3641.3,3646.38,3638.99,3639.81,38888,28.0
2025-09-15 14:00:00,3639.82,3646.75,3638.89,3642.69,35800,28.0
2025-09-15 15:00:00,3642.68,3651.01,3636.91,3650.34,47543,28.0
2025-09-15 16:00:00,3650.35,3664.39,3646.68,3657.16,53733,28.0
2025-09-15 17:00:00,3657.12,3663.82,3653.65,3663.48,49533,28.0
2025-09-15 18:00:00,3663.47,3681.89,3662.93,3680.36,44733,28.0
2025-09-15 19:00:00,3680.36,3685.61,3674.67,3679.21,39406,28.0
2025-09-15 20:00:00,3679.21,3682.69,3678.45,3681.5,29179,28.0
2025-09-15 21:00:00,3681.49,3682.01,3675.67,3676.97,25429,28.0
2025-09-15 22:00:00,3676.96,3682.77,3676.6,3680.97,22798,28.0
2025-09-15 23:00:00,3680.89,3681.96,3679.02,3681.09,6383,28.0
2025-09-16 01:00:00,3679.73,3680.16,3676.18,3678.74,6674,25.8
2025-09-16 02:00:00,3678.74,3680.36,3676.01,3676.88,9043,26.0
2025-09-16 03:00:00,3676.88,3686.75,3676.38,3686.26,26124,28.0
2025-09-16 04:00:00,3686.31,3689.32,3677.06,3679.19,35460,28.0
2025-09-16 05:00:00,3679.2,3682.58,3674.6,3677.63,27915,28.0
2025-09-16 06:00:00,3677.62,3683.1,3676.93,3681.07,20252,28.0
2025-09-16 07:00:00,3681.06,3685.45,3680.1,3684.23,14759,28.0
2025-09-16 08:00:00,3684.22,3684.56,3680.17,3682.59,19200,28.0
2025-09-16 09:00:00,3682.59,3694.23,3681.6,3693.27,32035,28.0
2025-09-16 10:00:00,3693.28,3694.17,3686.11,3686.46,38608,28.0
2025-09-16 11:00:00,3686.49,3697.25,3686.03,3694.12,33007,28.0
2025-09-16 12:00:00,3694.11,3698.83,3692.81,3698.27,32138,28.0
2025-09-16 13:00:00,3698.25,3698.77,3692.83,3693.15,31333,28.0
2025-09-16 14:00:00,3693.14,3699.51,3690.38,3696.97,37319,28.0
2025-09-16 15:00:00,3696.94,3697.45,3686.34,3689.25,52371,28.0
