sym,date,hour,dow,dir,R,win,trend,stack,atr_pct,atr_exp,atr_rank,range_pct,dir_with_trend
US30,2022-03-16,8,2,1,3.1103187413016644,1,1,1,0.002883353648888162,0,0.5,0.0038876843522045405,1
US30,2022-03-29,8,1,1,-4.298548546783961,0,1,1,0.0019180138353523176,0,0.10416666666666667,0.0021982037535042795,1
US30,2022-04-13,9,2,1,-1.672195156738248,0,1,-1,0.002161860022726627,0,0.2813765182186235,0.004299447201481101,1
US30,2022-04-14,8,3,1,-4.801416808991558,0,1,-1,0.0017893516822270208,0,0.086,0.0029582844374612897,1
US30,2022-04-21,8,3,1,-3.874694270989494,0,1,1,0.002042955951286268,0,0.278,0.00220945772542559,1
US30,2022-04-25,9,0,-1,-1.3048241318614104,0,-1,-1,0.003737703913795879,1,0.94,0.008760014696528914,1
US30,2022-05-05,8,3,1,-3.200889052451886,0,1,-1,0.003153721571651108,0,0.514,0.002904889515901629,1
US30,2022-05-12,8,3,-1,-1.9885620126507126,0,-1,-1,0.004824261843872069,0,0.712,0.00684187632070456,1
US30,2022-05-17,9,1,1,1.5894481062750514,1,1,-1,0.002898295328152316,0,0.146,0.004481462353707297,1
US30,2022-05-23,9,0,1,-1.9760393505373717,0,1,-1,0.003984100336510466,0,0.32,0.006042020108984722,1
US30,2022-05-30,8,0,1,-3.9782267121730976,0,1,1,0.0020904773671530422,0,0.002,0.0029402410997701814,1
US30,2022-06-06,9,0,1,-4.863327248384316,0,1,1,0.002812232288917365,0,0.142,0.0018907995207957692,1
US30,2022-06-07,8,1,-1,-4.964052893650423,0,-1,1,0.0027639160972493604,0,0.152,0.00622832710500634,1
US30,2022-06-13,9,0,-1,1.375795543322449,1,-1,-1,0.005472667347691955,1,0.872,0.004043043862174252,1
US30,2022-06-15,8,2,-1,-1.745346227427857,0,-1,-1,0.003885796106051835,0,0.486,0.0046446864260603505,1
US30,2022-06-16,8,3,-1,2.8806960588595625,1,-1,-1,0.004653532491106849,0,0.706,0.0076475353323630655,1
US30,2022-06-22,8,2,-1,-2.0257954654175014,0,-1,-1,0.0028131995249324024,0,0.184,0.009298616293095033,1
US30,2022-06-28,9,1,1,-2.0369218922769945,0,1,1,0.0026780574070302456,0,0.18,0.006442105729675315,1
US30,2022-06-29,9,2,-1,-2.0428420523832203,0,-1,1,0.0027024537795995803,0,0.16,0.0029749489893257535,1
US30,2022-06-30,8,3,-1,1.3775072711987941,1,-1,1,0.002633425883638497,0,0.106,0.004144822695494771,1
US30,2022-07-06,9,2,-1,-1.7565558578481906,0,-1,-1,0.0037718249677126375,1,0.46,0.0064246290425680344,1
US30,2022-07-07,8,3,1,-2.798523786060183,0,1,1,0.0030991072607439558,0,0.248,0.005485357943664411,1
US30,2022-07-11,9,0,-1,-3.110329267162388,0,-1,1,0.002630230362388337,0,0.094,0.006653830452685479,1
US30,2022-07-18,8,0,1,-0.7878080255590256,1,1,-1,0.0023466826914810236,0,0.036,0.003725770549853676,1
US30,2022-07-21,8,3,1,-4.869025820717504,0,1,1,0.002562404140212492,0,0.128,0.003792164322941967,1
US30,2022-08-08,8,0,1,-1.6090573895025249,1,1,1,0.0018829032872044054,0,0.088,0.0025591108917587487,1
US30,2022-08-10,8,2,-1,-7.595967147150978,0,-1,1,0.0014576882392573667,0,0.016,0.0018620325458868921,1
US30,2022-08-11,9,3,1,-1.02,0,1,1,0.0016016842327712265,0,0.046,0.003306976283443481,1
US30,2022-08-17,8,2,1,-6.509402621226607,0,1,1,0.001674808828879097,0,0.13,0.0019009794431007606,1
US30,2022-08-18,9,3,-1,-2.438361796544399,0,-1,1,0.0017811332274258478,0,0.2,0.00239023368222876,1
US30,2022-08-23,8,1,-1,-6.201683072716831,0,-1,-1,0.0018329271952549349,0,0.222,0.0022388353215602864,1
US30,2022-08-25,9,3,1,0.49197951975931753,1,1,-1,0.0017355515275849242,0,0.156,0.0040811514288564615,1
US30,2022-09-06,8,1,-1,-7.91932345121926,0,-1,-1,0.0021089596927637393,0,0.274,0.004489173450837183,1
US30,2022-09-08,9,3,1,-6.258624114036349,0,1,-1,0.0018974076447344406,0,0.142,0.002179068937530199,1
US30,2022-09-13,8,1,1,-1.93288767904582,1,1,1,0.0017907863223983603,0,0.086,0.002001299305087303,1
US30,2022-09-19,9,0,-1,-3.1474139608317184,0,-1,-1,0.002619753329370754,0,0.312,0.0053753107092478145,1
US30,2022-09-21,9,2,-1,-2.0667134269372496,0,-1,-1,0.002664884562718832,0,0.298,0.0025088869990779025,1
US30,2022-09-26,8,0,-1,-3.4924384063155496,0,-1,-1,0.0043194169715834885,0,0.722,0.008676450072984256,1
US30,2022-10-04,9,1,1,0.38615135610150864,1,1,-1,0.0034134544333140125,0,0.366,0.010336645758451382,1
US30,2022-10-11,9,1,-1,-4.2231219866652925,0,-1,-1,0.003374450481441691,0,0.272,0.008824877882305085,1
US30,2022-10-12,9,2,1,-3.7377827193672664,0,1,-1,0.003934032295311868,0,0.422,0.0066223141422065545,1
US30,2022-10-13,8,3,-1,-3.3489177943978374,0,-1,-1,0.0025157706851674636,0,0.018,0.0031808029988473862,1
US30,2022-10-17,8,0,1,1.8982668824171776,1,1,1,0.0036342490759090945,0,0.298,0.004421384764310046,1
US30,2022-10-20,8,3,1,-2.4113817182501607,0,1,1,0.004043180470182392,0,0.402,0.0068002968591128875,1
US30,2022-10-27,8,3,1,-3.032374220368914,0,1,1,0.0026575413736871505,0,0.058,0.004302563766801043,1
US30,2022-11-01,9,1,1,-5.589051354157174,0,1,1,0.002088410558369405,0,0.002,0.004642145217225089,1
