sym,date,hour,dow,dir,R,win,trend,stack,atr_pct,atr_exp,atr_rank,range_pct,dir_with_trend
XAGUSD,2022-03-28,8,0,-1,-1.2730393552105137,0,-1,1,0.0038196376838246734,0,0.22666666666666666,0.018252102179890744,1
XAGUSD,2022-03-29,8,1,-1,-1.3485643217905272,0,-1,-1,0.004024069976262591,0,0.3236994219653179,0.006932967874561675,1
XAGUSD,2022-03-31,8,3,-1,-1.397475998191055,0,-1,-1,0.0038468548479450053,0,0.136986301369863,0.012620094447158536,1
XAGUSD,2022-04-04,9,0,1,-1.2770840221860709,0,1,-1,0.004265157650048577,0,0.462406015037594,0.006340360229383734,1
XAGUSD,2022-04-05,9,1,1,-1.3260814696270642,0,1,-1,0.0037919254643277874,0,0.1453287197231834,0.004991275412896202,1
XAGUSD,2022-04-12,8,1,1,-1.3229053036810086,0,1,1,0.0037437834090157506,0,0.19106699751861042,0.009467971318781335,1
XAGUSD,2022-04-13,8,2,1,-1.298723336516317,0,1,1,0.0038249329760051943,0,0.23708920187793428,0.007973110294692436,1
XAGUSD,2022-04-19,9,1,-1,-1.309910348027379,0,-1,1,0.0036363460904107873,0,0.16532258064516128,0.003958551635813262,1
XAGUSD,2022-04-20,9,2,-1,-1.1964362094137324,0,-1,1,0.0038818132462281247,0,0.212,0.008097815193425605,1
XAGUSD,2022-04-25,9,0,-1,-1.1574018110642268,0,-1,-1,0.005260326297140636,1,0.68,0.019174726527854062,1
XAGUSD,2022-04-28,8,3,-1,-1.2789270992325326,0,-1,-1,0.004528019620356134,0,0.336,0.014389427465982678,1
XAGUSD,2022-05-04,9,2,-1,-1.4043966385348245,0,-1,-1,0.003631391797838023,0,0.018,0.0037759317666918777,1
XAGUSD,2022-05-09,8,0,-1,-1.365159012244175,0,-1,-1,0.00409108777561139,0,0.092,0.007547340353414453,1
XAGUSD,2022-05-12,8,3,-1,3.2885006586270573,1,-1,-1,0.0055853466940470236,0,0.38,0.013633169360505992,1
XAGUSD,2022-05-17,9,1,1,-1.357861124161802,0,1,-1,0.004103039584962742,0,0.03,0.005766746632219967,1
