sym,date,hour,dow,dir,R,win,trend,stack,atr_pct,atr_exp,atr_rank,range_pct,dir_with_trend
HSIHKD,2021-10-26,8,1,-1,-11.284337350211407,0,-1,1,0.003208200282616164,0,0.17,0.009891025196085236,1
HSIHKD,2021-10-28,9,3,-1,-8.18487022413343,0,-1,1,0.003896546936379007,1,0.4,0.01008223742372517,1
HSIHKD,2021-11-02,8,1,-1,-5.185552140707175,0,-1,-1,0.004647370781634557,1,0.69,0.01578876272358135,1
HSIHKD,2021-11-11,9,3,1,-4.398127877382006,0,1,-1,0.005039225132588067,1,0.802,0.013630543869833842,1
HSIHKD,2021-11-16,8,1,1,-10.273424837025297,0,1,1,0.003610678723199101,1,0.41,0.011345540626301933,1
HSIHKD,2021-11-22,8,0,-1,-10.362089009968832,0,-1,-1,0.004104139058116642,1,0.654,0.007092768590889912,1
HSIHKD,2021-11-23,8,1,-1,-8.6094718293667,0,-1,-1,0.0038116338767362687,1,0.528,0.00806904237060662,1
HSIHKD,2021-11-29,8,0,-1,-3.3503331210084273,0,-1,-1,0.006914969259813012,1,0.998,0.013298062186391093,1
HSIHKD,2021-11-30,8,1,-1,-4.279850010659653,1,-1,-1,0.0053160012708269155,1,0.952,0.01631610153947217,1
HSIHKD,2021-12-06,9,0,-1,-6.860650999158504,0,-1,-1,0.006044639590383948,1,0.924,0.011509181626459544,1
HSIHKD,2021-12-07,8,1,1,-3.2849318868485518,1,1,-1,0.0052627579590195615,0,0.862,0.010909472799832,1
HSIHKD,2021-12-14,9,1,-1,-9.209694907345115,0,-1,-1,0.004283229107554388,1,0.582,0.008441250254254556,1
HSIHKD,2021-12-15,9,2,-1,-5.396669957149252,1,-1,-1,0.004084847750164431,1,0.482,0.008120225273510006,1
HSIHKD,2021-12-20,8,0,-1,-7.248406564148279,0,-1,-1,0.0052061894325417185,1,0.794,0.013861637644090957,1
HSIHKD,2021-12-22,9,2,-1,-8.921697247246787,0,-1,-1,0.004159696893781095,0,0.434,0.009682765460453437,1
HSIHKD,2021-12-29,8,2,-1,-11.14689693592214,0,-1,-1,0.0030567736088891097,0,0.11,0.00916499155570407,1
HSIHKD,2021-12-30,8,3,-1,-11.165388872102284,0,-1,-1,0.0034704291577870422,1,0.224,0.00873362445414844,1
HSIHKD,2022-01-05,8,2,-1,-9.456762532535334,0,-1,-1,0.004691066274392261,1,0.704,0.014161101564029497,1
HSIHKD,2022-01-12,8,2,1,-4.685814982577126,1,1,1,0.0041907060286113535,0,0.544,0.011822436650790736,1
HSIHKD,2022-01-17,8,0,-1,-9.376367887654391,0,-1,1,0.00388095400522596,1,0.402,0.008987728533235914,1
HSIHKD,2022-01-18,8,1,-1,-10.53867679545643,0,-1,1,0.0040138268634771195,1,0.476,0.010119457749811264,1
HSIHKD,2022-01-19,8,2,-1,-10.597234418842321,0,-1,1,0.0042075160920154965,1,0.588,0.008118369997835101,1
HSIHKD,2022-01-20,8,3,1,-4.491165046753513,1,1,1,0.005080845643530338,1,0.908,0.019596434661042286,1
HSIHKD,2022-01-24,8,0,1,-9.946087718056479,0,1,1,0.0045344630314918324,1,0.77,0.007152198130418667,1
HSIHKD,2022-01-26,8,2,-1,-8.48854950477461,0,-1,1,0.005514726733863927,1,0.966,0.009922941062114611,1
HSIHKD,2022-01-27,9,3,-1,-7.387590434643733,0,-1,1,0.006641627889744437,1,0.994,0.015346549360631116,1
HSIHKD,2022-02-09,8,2,1,-7.531507138993131,0,1,1,0.004421813697553757,0,0.65,0.0066975060337892195,1
HSIHKD,2022-02-15,8,1,-1,-9.075709589305053,0,-1,1,0.005089942652449158,1,0.8,0.008028733546663027,1
HSIHKD,2022-03-01,8,1,-1,-9.371341082710677,0,-1,-1,0.005276641719798357,0,0.638,0.008866698802000646,1
HSIHKD,2022-03-02,9,2,-1,-7.940690115428161,0,-1,-1,0.005787453870329535,0,0.762,0.01015348288075551,1
HSIHKD,2022-03-22,8,1,1,-3.013566730674682,1,1,1,0.00824291265274414,0,0.72,0.010510301579791954,1
HSIHKD,2022-03-30,9,2,1,-7.3878478116512944,0,1,1,0.00635902420359838,0,0.458,0.012898985518262013,1
HSIHKD,2022-04-04,8,0,1,-5.020609967241597,0,1,1,0.006557101855246085,1,0.498,0.012770168173977385,1
HSIHKD,2022-04-14,9,3,1,-8.726705196510379,0,1,-1,0.00524822588336026,0,0.116,0.009202823931053105,1
HSIHKD,2022-04-21,8,3,-1,-8.465107169800044,0,-1,-1,0.006152677588516027,1,0.286,0.016686120027234633,1
HSIHKD,2022-04-25,8,0,-1,-6.222911345418787,0,-1,-1,0.007594415841167318,1,0.548,0.014205599975922748,1
HSIHKD,2022-05-12,8,3,-1,-8.221942466768178,0,-1,-1,0.008791174618190643,1,0.836,0.012912053993991522,1
HSIHKD,2022-05-17,8,1,1,-3.5291455741542594,1,1,-1,0.0061911103122726996,0,0.374,0.014045671654925238,1
HSIHKD,2022-05-18,8,2,1,-9.043463862558374,0,1,-1,0.0055718461175659935,0,0.244,0.010831163551537527,1
HSIHKD,2022-05-24,8,1,-1,-8.203700376604036,0,-1,1,0.0065000103203686245,0,0.508,0.018854509022021643,1
HSIHKD,2022-05-31,8,1,1,-10.926702687540923,0,1,1,0.004479666894729955,0,0.074,0.01128444188582628,1
HSIHKD,2022-06-06,9,0,1,-2.8543254657064048,1,1,1,0.006324856766824707,1,0.652,0.018614155155281243,1
HSIHKD,2022-06-13,8,0,-1,-2.6972686018940455,1,-1,1,0.007122415347640557,1,0.782,0.011689292892814885,1
HSIHKD,2022-06-15,8,2,1,-7.440313438780802,0,1,-1,0.0068778247239471785,1,0.74,0.015840445719948092,1
HSIHKD,2022-06-22,8,2,-1,-5.842470554749596,1,-1,1,0.004460075893671359,0,0.104,0.010798190573471542,1
HSIHKD,2022-06-23,9,3,1,-7.73412405778951,0,1,1,0.006459744982379057,1,0.688,0.013073424544722972,1
HSIHKD,2022-06-28,9,1,1,-8.952069356867309,0,1,1,0.004961967834047445,0,0.362,0.011070457731183165,1
HSIHKD,2022-06-29,9,2,-1,-8.0661248777253,0,-1,1,0.0056151785477012595,1,0.566,0.013045442308482112,1
HSIHKD,2022-06-30,9,3,-1,-8.220773981769275,0,-1,1,0.0057839786616879114,1,0.6,0.011395540875309728,1
HSIHKD,2022-07-06,8,2,-1,-8.208357036383264,0,-1,1,0.006178452269520939,1,0.698,0.016662314163666515,1
HSIHKD,2022-07-13,9,2,-1,-7.88998898067284,0,-1,-1,0.00538069085139218,1,0.438,0.00981388293646013,1
HSIHKD,2022-07-14,8,3,-1,-8.043964120413971,0,-1,-1,0.005660219630495122,1,0.518,0.008864354535408847,1
HSIHKD,2022-07-26,9,1,1,-8.390972367371074,0,1,-1,0.004635881515878538,1,0.294,0.0139485542531382,1
HSIHKD,2022-08-11,8,3,1,-4.8879282207769155,1,1,-1,0.004529579394006749,1,0.294,0.010968346916991783,1
HSIHKD,2022-08-16,9,1,-1,-3.456017679231692,1,-1,-1,0.005163848132736623,1,0.61,0.00860858048721749,1
HSIHKD,2022-08-18,8,3,-1,-8.527112287158818,0,-1,-1,0.00480889658468768,1,0.478,0.012307115003321488,1
HSIHKD,2022-08-23,9,1,-1,-9.127049428284753,0,-1,-1,0.004796771791058109,1,0.512,0.012477020757272217,1
HSIHKD,2022-08-31,9,2,1,-6.805709298033855,0,1,-1,0.007432630036327022,1,0.994,0.019117779085658385,1
HSIHKD,2022-09-01,9,3,-1,-7.999294007769134,0,-1,-1,0.006051417104329467,1,0.88,0.012317828624628458,1
HSIHKD,2022-09-08,8,3,-1,-8.478208620329882,0,-1,-1,0.00492232569127708,1,0.488,0.009796493607642103,1
HSIHKD,2022-09-28,9,2,-1,-8.243999064312067,0,-1,-1,0.006367738990111779,1,0.866,0.01887587767923142,1
HSIHKD,2022-09-29,8,3,-1,-5.770658286128645,1,-1,-1,0.005673534047473385,0,0.71,0.013698234424107884,1
HSIHKD,2022-10-03,8,0,-1,-8.439070887323833,0,-1,-1,0.0067923460204961416,1,0.876,0.01747838820917379,1
HSIHKD,2022-10-10,8,0,-1,-9.85035443128677,0,-1,-1,0.00542611521069534,1,0.558,0.012286011374000127,1
HSIHKD,2022-10-19,8,2,-1,-4.933866051252462,1,-1,-1,0.0072386730097853975,1,0.856,0.01477835472859259,1
HSIHKD,2022-12-05,9,0,1,-6.481974864610009,0,1,1,0.007840689251550962,1,0.75,0.018776826798715805,1
HSIHKD,2022-12-07,8,2,1,-9.01279844015542,0,1,1,0.0064188959052353285,0,0.482,0.014787111330179428,1
HSIHKD,2022-12-20,8,1,-1,-8.597947855357248,0,-1,1,0.006812936862834224,0,0.558,0.01516874039453447,1
HSIHKD,2023-01-04,9,2,1,-1.805488442648532,1,1,1,0.006694107727151019,1,0.76,0.01811781908326339,1
HSIHKD,2023-01-11,8,2,1,-7.608579958045767,0,1,1,0.005327578080694879,1,0.48,0.012950860471761593,1
HSIHKD,2023-01-17,8,1,-1,-9.930892062712102,0,-1,1,0.0044669941710031875,0,0.248,0.014081557626889845,1
HSIHKD,2023-01-26,9,3,1,-5.58212304972883,0,1,1,0.004505931446195384,1,0.426,0.006182936694906902,1
HSIHKD,2023-01-30,8,0,-1,-5.720471834211363,1,-1,1,0.004236698840451398,1,0.372,0.013686647107905084,1
HSIHKD,2023-02-02,9,3,-1,-2.9968476998652007,0,-1,1,0.005865448961001207,1,0.816,0.011723286875725967,1
HSIHKD,2023-02-09,8,3,1,-5.506406339665719,0,1,-1,0.0050423053171467684,1,0.622,0.015486622649767757,1
HSIHKD,2023-02-20,9,0,1,-7.418787908406819,0,1,-1,0.00534643824230077,1,0.73,0.014928148451877989,1
HSIHKD,2023-02-21,8,1,-1,-9.685163726603745,0,-1,-1,0.004465000228744648,1,0.422,0.016710154856828998,1
HSIHKD,2023-02-28,8,1,-1,-9.697657492482652,0,-1,-1,0.004790886462002145,0,0.534,0.010218560877653004,1
HSIHKD,2023-03-06,9,0,1,-8.433944413781562,0,1,-1,0.005498582247595282,1,0.838,0.01658272286957393,1
HSIHKD,2023-03-15,8,2,-1,-8.451562566185054,0,-1,-1,0.00661042905119993,1,0.91,0.015148397716166865,1
HSIHKD,2023-03-23,8,3,1,-4.690643442033439,1,1,-1,0.005667343482223586,1,0.738,0.014429919749659388,1
HSIHKD,2023-03-28,8,1,1,-3.68995188045707,1,1,1,0.005158753611534106,0,0.526,0.012493690055527511,1
HSIHKD,2023-04-12,9,2,-1,-10.2148140437769,0,-1,1,0.004041549658687956,0,0.25,0.012075341452590987,1
HSIHKD,2023-04-17,8,0,1,-7.114930173628207,0,1,1,0.005437897233571834,1,0.722,0.014886292004073123,1
HSIHKD,2023-04-24,8,0,-1,-11.742394624420339,0,-1,-1,0.004671780250288639,1,0.468,0.012398962556341788,1
HSIHKD,2023-04-25,8,1,-1,-10.722593987951813,0,-1,-1,0.004876806193808044,1,0.5,0.016515795496342273,1
HSIHKD,2023-04-26,9,2,1,-7.811566532990776,0,1,-1,0.005600912388151366,1,0.74,0.014423270617622065,1
HSIHKD,2023-04-27,9,3,1,-8.496484848810436,0,1,-1,0.004917438766907986,1,0.558,0.008091284213924566,1
HSIHKD,2023-05-09,9,1,-1,-12.724127056081066,0,-1,1,0.0038725895816873208,0,0.308,0.0071913181907206246,1
HSIHKD,2023-05-11,8,3,-1,-11.410359438802445,0,-1,-1,0.004322842188929909,1,0.516,0.01024563046509967,1
HSIHKD,2023-05-15,9,0,1,-8.673277373387608,0,1,-1,0.006534161609681872,1,0.992,0.01343241923103761,1
HSIHKD,2023-05-17,8,2,-1,-5.743277131599605,1,-1,1,0.004133601775558896,1,0.5,0.00987313202467535,1
HSIHKD,2023-05-23,8,1,-1,-8.058662974241955,1,-1,-1,0.00405139160860777,0,0.444,0.011469299143898742,1
HSIHKD,2023-05-24,9,2,-1,-8.172291130882991,1,-1,-1,0.003964080088642189,1,0.394,0.008562082951720453,1
HSIHKD,2023-05-25,8,3,-1,-13.475856592598923,0,-1,-1,0.00429454534521812,1,0.494,0.013370229028062456,1
HSIHKD,2023-05-29,8,0,-1,-7.074964487219768,0,-1,-1,0.0059939851400345285,1,0.966,0.012397958362181398,1
HSIHKD,2023-05-31,8,2,-1,-11.686440733011358,0,-1,-1,0.004937984588495681,1,0.726,0.015205912244266675,1
HSIHKD,2023-06-13,9,1,1,-10.457964065543248,0,1,1,0.00427703769526874,1,0.538,0.01362541364689523,1
